,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
4214,18000422,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,3288,0,1097,"(42, 7)","(77, 12)",False,Niet gevonden
4215,19000422,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,5357,655,972,"(16, 13)","(32, 15)",True,72.00
4216,20000422,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,2524,0,562,"(29, 6)","(49, 8)",False,Niet gevonden
4217,20000422,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,2524,0,562,"(29, 6)","(49, 8)",False,Niet gevonden
4218,20000422,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,2524,0,562,"(29, 6)","(52, 5)",False,Niet gevonden
4219,20000422,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,2524,0,562,"(29, 6)","(52, 5)",False,Niet gevonden
4220,14000423,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,3489,985,1341,"(38, 9)","(72, 14)",True,441.00
4221,15000423,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,4693,643,1350,"(44, 13)","(75, 17)",True,450.00
4222,16000423,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,5325,3811,1514,"(24, 6)","(42, 12)",True,614.00
4223,17000423,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,3107,0,1037,"(40, 7)","(72, 9)",False,Niet gevonden
4224,18000423,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,3104,0,1036,"(34, 9)","(68, 14)",False,Niet gevonden
4225,19000423,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,4987,-2,1110,"(42, 5)","(58, 9)",False,Niet gevonden
4226,20000423,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3969,0,883,"(38, 9)","(70, 11)",False,Niet gevonden
4227,20000423,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3969,0,883,"(38, 9)","(70, 11)",False,Niet gevonden
4228,20000423,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3969,0,883,"(38, 9)","(74, 7)",False,Niet gevonden
4229,20000423,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3969,0,883,"(38, 9)","(74, 7)",False,Niet gevonden
4230,14000424,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,2573,74,1641,"(16, 10)","(50, 16)",True,741.00
