,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
919,20000092,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,4842,0,1077,"(44, 10)","(81, 7)",False,Niet gevonden
920,14000093,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,8,15,3328,958,1260,"(29, 10)","(63, 14)",True,360.00
921,15000093,Expanding Square,100,2.0,0.77,2,GOED,OOST,10,15,4084,253,1277,"(28, 8)","(60, 12)",True,377.00
922,16000093,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,2804,1831,973,"(18, 9)","(36, 13)",True,73.00
923,17000093,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,5092,318,1538,"(25, 7)","(56, 10)",True,638.00
924,18000093,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,4649,47,1526,"(27, 5)","(61, 12)",True,626.00
925,19000093,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,2800,-2,624,"(43, 13)","(55, 14)",False,Niet gevonden
926,20000093,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,5038,-1,1121,"(33, 7)","(65, 11)",False,Niet gevonden
927,20000093,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,5038,-1,1121,"(33, 7)","(65, 11)",False,Niet gevonden
928,20000093,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,5038,-1,1121,"(33, 7)","(70, 5)",False,Niet gevonden
929,20000093,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,5038,-1,1121,"(33, 7)","(70, 5)",False,Niet gevonden
930,14000094,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,8,15,4587,1548,1510,"(35, 5)","(69, 11)",True,610.00
931,15000094,Expanding Square,100,2.0,0.77,2,GOED,OOST,10,15,3264,123,1047,"(17, 14)","(49, 17)",True,147.00
932,16000094,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,4000,3010,990,"(23, 13)","(41, 16)",True,90.00
933,17000094,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,2982,0,995,"(32, 7)","(64, 8)",False,Niet gevonden
934,18000094,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,3768,2,1255,"(28, 11)","(62, 17)",True,355.00
935,19000094,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,3765,-1,838,"(32, 6)","(47, 7)",False,Niet gevonden
936,20000094,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,2410,-1,537,"(40, 12)","(59, 13)",False,Niet gevonden
